EVTDESC9105389;The M41 Walker Bulldog was a U.S. light tank developed to replace the M24 Chaffee. It was named for General Walton Walker who died in a jeep accident in Korea. On 7 November 1950, the US Ordnance Committee Minutes (OCM) issued item #33476, redesignating the heavy, medium, and light tank, according to the armament, the 120mm (heavy) Gun Tanks, 90mm (medium) Gun Tanks, and the 76mm (light) Gun tanks.;;;;;;;;;;x
EVTNAME9105390;New Light Tank Design: The M551 Sheridan Armored Recon Airborne Assault Vehicle;;;;;;;;;;x
EVTDESC9105390;The M551 "Sheridan" AR/AAV (Armored Reconnaissance/Airborne Assault Vehicle) was a light tank developed by the United States and named after Civil War General Philip Sheridan. It was designed to be landed by parachute and to swim across rivers. It was armed with the technically advanced but troublesome M81/M81 Modified/M81E1 152mm gun/launcher,which fired conventional ammunition and the MGM-51 Shillelagh guided anti-tank missile.;;;;;;;;;;x
EVTNAME9105391;New Main Battle Tank Design: The M46 Patton I Main Battle Tank;;;;;;;;;;x
EVTDESC9105391;The M46 was an American tank designed to replace the M26 Pershing and M4 Sherman. It was one of the U.S Army's principal medium tanks of the early Cold War, with models in service from 1949 to the mid-1950s. It was not widely used by U.S. Cold War allies, being exported only to Belgium, and only in small numbers to train crews on the upcoming M47 Patton.  The M46 was the first tank to be named after General George S. Patton Jr., commander of the U.S. Third Army during World War II and one of the earliest American advocates for the use of tanks in battle.;;;;;;;;;;x
EVTNAME9105392;New Main Battle Tank Design: The M47 Patton II Main Battle Tank;;;;;;;;;;x
EVTDESC9105392;The M47 Patton is an American tank, the second tank to be named after General George S. Patton, commander of the U.S. Third Army during World War II and one of the earliest American advocates of tanks in battle. It was a development of the M46 Patton tank. The M47 was the U.S. Army's and Marine Corps' primary tank, intended to replace the M46 Patton and M4 Sherman medium tanks. The M47 was widely used by U.S. Cold War allies, both SEATO and NATO countries, and was the only Patton series tank that never saw combat while in US service.;;;;;;;;;;x
EVTNAME9105393;New Main Battle Tank Design: The M48 Patton III Main Battle Tank;;;;;;;;;;x
EVTDESC9105393;The M48 Patton is a main battle tank that was designed in the United States. It was the third tank to be officially named after General George S. Patton, commander of the U.S. Third Army during World War II and one of the earliest American advocates for the use of tanks in battle. It was a further development of the M47 Patton tank. The M48 Patton was in U.S. service until replaced by the M60. The M48 served as the U.S. Army and Marine Corps's primary battle tank in South Vietnam during the Vietnam War. It was widely used by U.S. Cold War allies, especially other NATO countries.  The M48 Patton tank was designed to replace the previous M47 Pattons and M4 Shermans. Although largely resembling the M47, the M48 Patton was a completely new tank design. Some M48A5 models served well into the 1980s with American forces, and many M48 Patton models remain in service in other countries. The M48 was the last U.S. tank to mount the 90 mm tank gun, with the last model, the M48A5, being upgraded to carry the new standard weapon of the M60, the 105mm gun.;;;;;;;;;;x
EVTNAME9105394;New Main Battle Tank Design: The M60 Patton IV Main Battle Tank;;;;;;;;;;x
EVTDESC9105394;The M60 Patton is a main battle tank (MBT) introduced in December 1960. With the United States Army's deactivation of their last (M103) heavy tank battalion in 1963, the M60 became the Army's primary tank during the Cold War. Although developed from the M48 Patton, the M60 series was never officially classified as a Patton tank, but as a "product-improved descendant" of the Patton series. In March 1959, the tank was officially standardized as the 105 mm Gun Full Tracked Combat Tank M60.  The M60 underwent many updates over its service life. The interior layout, based on the design of the M48, provided ample room for updates and improvements, extending the vehicle's service life for over four decades. It was widely used by the U.S. and its Cold War allies, especially those in NATO, and remains in service throughout the world today, despite having been superseded by the M1 Abrams in the U.S. military.;;;;;;;;;;x
EVTNAME9105395;New Heavy Tank Design: The M103 120mm Heavy Tank;;;;;;;;;;x
EVTDESC9105395;The M103 (officially designated 120mm Gun Combat Tank M103) served the United States Army and the United States Marine Corps during the Cold War. Until the development of the M1 Abrams in the mid-1970s, it was the heaviest and most heavily armed tank in US service. The M103 was manufactured at the Detroit Arsenal Tank Plant and the first units were accepted in 1957. The last M103s were withdrawn from service in 1974. Like the contemporary British Conqueror tank, the M103 was designed to counter Soviet heavy tanks, such as the Joseph Stalin tank or the T-10 if a conventional World War III broke out. Its long-ranged 120 mm cannon was designed to hit enemy tanks at extreme distances. In 1953–54 a series of 300 tanks, initially designated T43E1, were built by Chrysler at the Newark plant. Testing was unsatisfactory; the tanks failing to meet Continental Army Command's standards and the tanks were put into storage in August 1955. After 98 improvement modifications were approved, on 26 April, 1956 the tank was designated the M103 Heavy Tank. Of the 300 T43E1s built, 80 went to the US Army (74 of which were rebuilt to M103 standard), and 220 were accepted by the US Marine Corps, to be used as infantry support, rebuilt to improved M103A1, then M103A2 standards.;;;;;;;;;;x
EVTNAME9105396;New Tank Destroyer Design: The M50 Ontos (Thing) Tank Destroyer;;;;;;;;;;x
EVTDESC9105396;The Ontos, officially the Rifle, Multiple 106 mm, Self-propelled, M50, was a U.S. light armored tracked anti-tank vehicle developed in the 1950s, a fast tank killer for airborne forces.  It mounted six M40 106 mm recoilless rifles as its main armament, which could be fired in rapid succession against single targets to guarantee a kill. It was produced in limited numbers for the U.S. Marines after the U.S. Army lost interest in the project. The Marines consistently reported excellent results when they used the Ontos for direct fire support against infantry in numerous battles and operations during the Vietnam War. The American stock of Ontos was largely expended towards the end of the conflict and the Ontos was removed from service in 1969.;;;;;;;;;;x
EVTNAME9105397;New Tank Destroyer Design: The M56 Scorpion 90mm Airborne Tank Destroyer;;;;;;;;;;x
EVTDESC9105397;The M56 Scorpion was an unarmored American self-propelled anti-tank gun, which featured a 90mm M54 gun with a simple blast shield, and unprotected crew compartment. It was meant to be transported by helicopter or by air drop.;;;;;;;;;;x
EVTNAME9105399;New Medium Tank Design: The M4 Sherman VC Firefly Medium Tank;;;;;;;;;;x
EVTDESC9105399;The Sherman Firefly was a tank used by the United Kingdom in World War II. It was based on the US M4 Sherman but fitted with the powerful 3-inch (76.2 mm) calibre British 17-pounder anti-tank gun as its main weapon. Originally conceived as a stopgap until future British tank designs came into service, the Sherman Firefly became the most common vehicle with the 17-pounder in the war.  Though the British expected to have their own new tank models developed soon, British Major George Brighty championed the already-rejected idea of mounting the 17-pounder in the existing Sherman. With the help of Lieutenant Colonel Witheridge and despite official disapproval, he managed to get the concept accepted. This proved fortunate, as both the Challenger and Cromwell tank designs experienced difficulties and delays.  After the problem of getting the gun to fit in the Sherman's turret was solved, the Firefly was put into production in early 1944, in time to equip Field Marshal Montgomery's 21st Army Group for the Normandy landings. It soon became highly valued as the only British tank capable of defeating the Panther and Tiger tanks it faced in Normandy at long range. In recognition of this, German tank and anti-tank gun crews were instructed to attack Fireflies first. Between 2,100 and 2,200 were manufactured before production wound down in 1945.;;;;;;;;;;x
##EOF;;;;;;;;;;;;;;x
