##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;French;German;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
advanced_jet_aircraft_cannon_desc;Design more advanced faster firing convential cannons to fighter aircraft.;;;;;;;;;;;;;;x
jet_aircraft_revolver_cannon_desc;Revolver Cannons have a faster rate of fire than convential cannons but take longer to reload.;;;;;;;;;;;;;;x
advanced_jet_six_barreled_gatling_cannon_desc;Utilizing the principle of the Gatling Gun, modern day cannons can be designed with this principle to realize an extreme high rate of fire with a medium or large sized cannon round.  The only downside is that ammunition can be depleted quickly, but target destruction will be maximized.;;;;;;;;;;;;;;x
vertical_firing_cannons_desc;Design a set of cannons that shoot straight up vertically from a fighter aircraft.  This setup is optimal for shooting down bombers that the fighter aircraft flies under and is especially effective at night.;;;;;;;;;;;;;;x
gun_pods_desc;Add external gun pods in varying sizes to Fighter and Close Air Support aircraft to adapt them for special roles.  Either bomber killing or tank killing.;;;;;;;;;;;;;;x
rear_gunner_desc;Add a manned rear-gunner on small single engine aircraft to protect it from enemy fighters.;;;;;;;;;;;;;;x
remote_operated_turrets_desc;With the advancement of analog and semi-digital computers, remotely operated gun turrets can be mounted to twin engine and four engine aircraft to help protect it from enemy fighters.;;;;;;;;;;;;;;x
air_to_ground_rockets_desc;Considered one of the greatest advancements for killing enemy ground armored vehicles, rockets can be mounted to the wings of just about any aircraft and they can pack a punch equal to that of the guns of a lighter cruiser.  They can be devastating to enemy tanks.;;;;;;;;;;;;;;x
air_to_air_rockets_desc;Air to Air Rockets can be developed as another means to shooting down heavy bombers more effectively.  They are short range and unguided but pack a high explosive punch that can be devastating to a large aircraft.;;;;;;;;;;;;;;x
one_air_launched_torpedo_desc;Mount 1 Torpedo to the bottom of your aircraft.;;;;;;;;;;;;;;x
two_air_launched_torpedos_desc;Mount 2 Torpedos to the bottom of your aircraft.;;;;;;;;;;;;;;x
very_light_gp_bombs_desc;These are bombs generally in the 50kg or 100lbs range. Good for engaging light targets such as unarmored vehicles, troops in the open, or even destroyers.  Historically a Japanese destroyer was actually sunk with a 100lbs bombs dropped from a Marine Corps Wildcat during the Battle of Wake Island.;;;;;;;;;;;;;;x
light_gp_bombs_desc;These are bombs generally in the 100kg or 250lbs range.  Good for engaging light targets.;;;;;;;;;;;;;;x
medium_gp_bombs_desc;These are bombs generally in the 250kg or 500lbs range.  Good for engaging medium sized targets.;;;;;;;;;;;;;;x
heavy_gp_bombs_desc;These are bombs generally in the 500kg or 1000 or 2000lbs range. Good for engaging large sized targets and strategic bombing.;;;;;;;;;;;;;;x
aerial_bombs_desc;These bombs are purely designed to be dropped above a formation of heavy bombers.  If the bomb hits a bomber, it will be destroy the entire aircraft on impact.;;;;;;;;;;;;;;x
cluster_bombs_desc;These are bombs within bombs.  Generally tiny bombs of the size of grenades that can be packed into a bigger bomb case.  The case opens at a certain altitude spreading the bomblets over a wide area.  These bombs are devastating to soft targets such as infantry in the open.;;;;;;;;;;;;;;x
incendiary_bombs_desc;These are small bombs packed with an incendiary device that creates a very hot fire upon detonation.;;;;;;;;;;;;;;x
earthquake_bomb_desc;One of the biggest and most heaviest bombs ever designed in the history of warfare, these bohemoths can actually shake the ground upon impact.  Just dropping one of these bombs near a target is almost garuanteed to destroy the target due to the nature of the bomb.;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Aircraft Systems Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
v_twelve_aircraft_engine;Light Aircraft Engines;;;;;;;;;;;;;;x
h_twenty_four_cylinder_aircraft_engine;Carrier Aircraft Engines;;;;;;;;;;;;;;x
eighteen_cylinder_radial_aircraft_engine;Medium Aircraft Engines;;;;;;;;;;;;;;x
fourteen_cylinder_radial_aircraft_engine;Heavy Aircraft Engines;;;;;;;;;;;;;;x
nine_cylinder_radial_aircraft_engine;Transport Aircraft Engines;;;;;;;;;;;;;;x
cable_flight_control_system;Cable Flight Control System;;;;;;;;;;;;;;x
hydraulics_system;Hydraulics System;;;;;;;;;;;;;;x
automatic_leading_edge_slots;Automatic Leading Edge Slats;;;;;;;;;;;;;;x
hydraulic_pitch_regulator;Mechanical Pitch Regulator;;;;;;;;;;;;;;x
electrical_pitch_regulator;Electrical Pitch Regulator;;;;;;;;;;;;;;x
ammo_counter;Ammo Counter;;;;;;;;;;;;;;x
pushrod_and_bearing_flight_control_system;Pushroad and Bearing Flight Control System;;;;;;;;;;;;;;x
electrical_motor_systems;Electrical Motor Systems;;;;;;;;;;;;;;x
narrow_track_landing_gear;Narrow Track Landing Gear;;;;;;;;;;;;;;x
wide_track_landing_gear;Wide Track Landing Gear;;;;;;;;;;;;;;x
variable_pitch_propeller;Variable Pitch Propeller;;;;;;;;;;;;;;x
gun_sight;Gun Sight;;;;;;;;;;;;;;x
pressurized_cockpit;Pressurized Cockpit;;;;;;;;;;;;;;x
nitrous_oxide;Nitrous Oxide;;;;;;;;;;;;;;x
bombing_sight;Bombing Sight;;;;;;;;;;;;;;x
dive_brakes;Automatic Dive Brakes;;;;;;;;;;;;;;x
acrylic_bubble_cockpit;Acrylic Bubble Canopy;;;;;;;;;;;;;;x
self_sealing_fuel_tanks;Self Sealing Fuel Tanks;;;;;;;;;;;;;;x
drop_tanks;Drop Tanks;;;;;;;;;;;;;;x
supercharger;Supercharger;;;;;;;;;;;;;;x
fuel_injection;Fuel Injection;;;;;;;;;;;;;;x
airborne_air_intercept_radar;Airborne Air Intercept Radar;;;;;;;;;;;;;;x
air_to_surface_vessel_radar;Air to Surface Vessel Radar;;;;;;;;;;;;;;x
airborne_surface_search_radar;Airborne Ground Search Radar;;;;;;;;;;;;;;x
radar_guided_navigation_equipment;Radar Guided Navigation Equipment;;;;;;;;;;;;;;x
radar_altimeter;Radar Altimeter;;;;;;;;;;;;;;x
aircraft_radar_detectors;Radar Detectors;;;;;;;;;;;;;;x
chaff;Chaff;;;;;;;;;;;;;;x
radio_navigation_equipment;Radio Navigation Equipment;;;;;;;;;;;;;;x
aircraft_iff_transponders;IFF Transponders;;;;;;;;;;;;;;x
aircraft_radios;Aircraft Radios;;;;;;;;;;;;;;x
intercoolers;Intercoolers;;;;;;;;;;;;;;x
turbo_chargers;Turbochargers;;;;;;;;;;;;;;x
water_methanol_injection;Water-Methanol Injection;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
v_twelve_aircraft_engine_desc;Design a new type of Light Aircraft Engine.  These engines will mostly be fitted to single engine fighters and support aircraft.  They represent a large leap in power output and performance over previous designs.;;;;;;;;;;;;;;x
h_twenty_four_cylinder_aircraft_engine_desc;Design a new type of Carrier Aircraft Engine.  These engines will be fitted in all types of carrier aircraft.  They represent a large leap in power output and performance over previous designs.;;;;;;;;;;;;;;x
eighteen_cylinder_radial_aircraft_engine_desc;Design a new type of Medium Aircraft Engine.  These engines will be fitted in all types of medium aircraft.  They represent a large leap in power output and performance over previous designs.;;;;;;;;;;;;;;x
fourteen_cylinder_radial_aircraft_engine_desc;Design a new type of Heavy Aircraft Engine.  These engines will be fitted in all types of heavy aircraft.  They represent a large leap in power output and performance over previous designs.;;;;;;;;;;;;;;x
nine_cylinder_radial_aircraft_engine_desc;Design a new type of Transport Aircraft Engine.  These engines will be fitted in all types of transport aircraft.  They represent a large leap in power output and performance over previous designs.;;;;;;;;;;;;;;x
cable_flight_control_system_desc;Upgrade the cable flight control system on an aircraft to a more robust system that can absorb battle damage better.;;;;;;;;;;;;;;x
hydraulics_system_desc;Upgrade the cable flight control system on an aircraft to a more robust system that can absorb battle damage better.;;;;;;;;;;;;;;x
automatic_leading_edge_slots_desc;Freely moving, automatic leading edge slats on an aircraft offer a significant advantage. By using high-lift devices, the handling qualities of the aircraft are considerably enhanced.;;;;;;;;;;;;;;x
hydraulic_pitch_regulator_desc;Constant speed propellers are driven by oil pressure or electric power and need a control unit (governor) to maintain the preset RPM by varying the blade angle.  Hydraulically operated governors rely on hyraulic oil pressure and if the system gets damaged, the pilot will lose control to the pitch of the propeller.;;;;;;;;;;;;;;x
electrical_pitch_regulator_desc;Constant speed propellers are driven by oil pressure or electric power and need a control unit (governor) to maintain the preset RPM by varying the blade angle.  Electrically operated governors offer a significant advantage as it is far less likely to fail in the event of battle damage.;;;;;;;;;;;;;;x
ammo_counter_desc;Ammunition counters in aircraft offer the pilot more of an advantage during combat because they can know when to conserve ammunition or know exactly when they are going to run out.;;;;;;;;;;;;;;x
pushrod_and_bearing_flight_control_system_desc;As opposed to a full cable system, a pushrod and bearing flight control system offers an advantage in that they are harder to damage and offer better feedback in the flight controls to the pilot.;;;;;;;;;;;;;;x
electrical_motor_systems_desc;Instead of having all of the major systems on an aircraft powered hydraulically, some or all of them can be made to operate from electric motors instead.  Everything from the flaps, to the landing gear, to bomb bay doors.  Having electrical systems also reduces weight as the motors are generally lighter than the hydraulic pumps.;;;;;;;;;;;;;;x
narrow_track_landing_gear_desc;Narrow track landing gear offer an advantage in that they enable easier repair and replacement of the wings should they incur battle damage, but the narrower track makes it much more difficult to taxi and land the aircraft.  Many pilots have been killed due to the instability of a narrow landing gear track during landing.;;;;;;;;;;;;;;x
wide_track_landing_gear_desc;A wide track landing setup offers much easier handing characteristics for taxi and landing operations and they are much more forgiving.  However it makes it harder to repair and replace wing sections.;;;;;;;;;;;;;;x
variable_pitch_propeller_desc;By designing an aircraft with a constant speed or variable pitch propeller, the pilot can further increase the effeciency of flight allowing him to extend the range of his aircraft considerably.;;;;;;;;;;;;;;x
reflector_gun_sight_desc;Designing a new type of gunsight will make it easier for fighter pilots to track and shoot at enemy aircraft during an egagment.  Such gunsights as the reflector and gyro-stablized sights made it a lot easier to determine gun deflection.;;;;;;;;;;;;;;x
pressurized_cockpit_desc;Pressurized cockpits were designed to enable high altitude interceptor fighter the ability to better engage enemy bombers that flew at high altitudes.  With pressurized the physiological effects of high altitude flight are reduced and allows the pilot to feel more comfortable.;;;;;;;;;;;;;;x
nitrous_oxide_desc;Nitrous Oxide increases the amount of oxygen in the fuel mixture, and thereby improved high-altitude performance. GM-1 was used on a number of modifications of existing fighter designs in order to counter the increasing performance of Allied fighters at higher altitudes.;;;;;;;;;;;;;;x
bombing_sight_desc;Design a new and improved bombing sight for medium and high altitude level bombers that will improve the accuracy of the bombs that are dropped.;;;;;;;;;;;;;;x
dive_brakes_desc;Automatic pullout dive brakes are an innovation that allows the dive bomber to automatically pull itself out of a dive even if the pilot blacks-out due to the heavy G-Loads assocated with pulling out of a steep dive.  This system offers a signifcant advantage in being able to accurately dive bomb a target.;;;;;;;;;;;;;;x
acrylic_bubble_cockpit_desc;The bubble cockpit is an innovation for fighter aircraft that allows the pilot to see around the aircraft with 360 degree visibility therefore increasing Situation Awareness almost exponentially.;;;;;;;;;;;;;;x
self_sealing_fuel_tanks_desc;Self Sealing Fuel tanks use rubber bladders to prevent the leaking and ignition of fuel in the fuel tanks due to enemy machine gun fire.  They represent a big leap in the survivability of an aircraft during combat but also add weight and make the aircraft have less performance.;;;;;;;;;;;;;;x
drop_tanks_desc;After the use of single engine fighter in combat it was found that many times their range was too short.  Aircraft designers then came up with the idea to use a fuel tank that could be mounted on the outside of the aircraft and dropped whenever it needed to be, as in the case for entering a dogfight or using all of the fuel in the external tank.;;;;;;;;;;;;;;x
supercharger_desc;Superchargers are designed to basically pump more air into the cylinders of an engine in order to boost its power or maintain its power at higher altitudes.  The supercharge pump itself is usually run off of a belt connected to the main crankshaft of the engine.  This can have the side effect of creating drag on the crankshaft itself and robbing the engine of some power.;;;;;;;;;;;;;;x
fuel_injection_desc;Fuel injection is an innovation that greatly helps aircraft engines maintain a steady fuel flow.  Their main advantage over carborators is that they can keep providing a steady fuel flow no matter what flight regime the aircraft is in.  Where as engines equipped with carborators may have an interruption in fuel flow due to Negative G's.;;;;;;;;;;;;;;x
airborne_air_intercept_radar_desc;With radar technology becoming more compact, they got small enough to be able to fit inside of an aircraft.  When equipped with radar, an aircraft can see much farther ahead of it where other enemy aircraft are at.  This is especially useful at night.;;;;;;;;;;;;;;x
air_to_surface_vessel_radar_desc;Equipping an aircraft with a radar that can point down and detect enemy ships and submarines means that it will allow it to find them much easier before getting into visual sight range.  This is especially useful at night.;;;;;;;;;;;;;;x
airborne_surface_search_radar_desc;Equipping an aircraft with a radar that can point down and search for enemy ground installations and moving targets, it allows it to find them much easier before getting into visual sight range.  This is especially useful at night.;;;;;;;;;;;;;;x
radar_guided_navigation_equipment_desc;Equipping an aircraft with a radar can also help the crew for navigation.;;;;;;;;;;;;;;x
radar_altimeter_desc;Radar altimeters are very useful for aircraft that fly low to the ground a lot, such as dive bombers and close air support aircraft.  A radar altimeter will allow the pilot to see his exact height over the given terrain.;;;;;;;;;;;;;;x
aircraft_radar_detectors_desc;Equipping an aircraft with radar detectors will allow them to know when they are being painted by enemy radar and can then either take defensive or offensive action.;;;;;;;;;;;;;;x
chaff_desc;Chaff are thin metal strips designed to confuse enemy radar by creating a large radar signature.  Chaff can help mask the true location of enemy aircraft in the air.;;;;;;;;;;;;;;x
radio_navigation_equipment_desc;Aircraft equipped with radio navigational aids use signals from known ground station to help the pilots determine their position.  This can be especially useful for night attacks.;;;;;;;;;;;;;;x
iff_transponders_desc;Transponders are a piece of electronic gear that identify to radar operators which aircraft are friendly and which are the enemy.  This can be of a great advantage to know what is going on up in the in the air to organize an offense or defense with fighters.;;;;;;;;;;;;;;x
aircraft_radios_desc;Putting radios in aircraft great increases their coordination and control but also alerts the enemy to the presence of them.;;;;;;;;;;;;;;x
intercoolers_desc;Intercoolers are designed for Turbocharged engines and allow cooler air to enter the intake of an engine instead of hotter air from the turbochargers.  This in effect maintains and even gives the turbocharged engine more power.;;;;;;;;;;;;;;x
turbo_chargers_desc;Turbochargers for aircraft engines basically take the gases from an engines exhaust valves and compresses the air and then feeds that compressed back into the engine for more efficiency thereby increasing power.  This is especially useful for high altitude flight where the air is much more thin.;;;;;;;;;;;;;;x
water_methanol_injection_desc;MW 50 (Methanol-Wasser 50) was a 50-50 mixture of methanol and water that was often sprayed into the supercharger of World War II aircraft engines primarily for its anti-detonant effect, allowing the use of increased boost pressures. Secondary effects were cooling of the engine and charge cooling. Higher boost was only effective at altitudes below the full-throttle height, where the supercharger could still provide additional boost pressure that was otherwise wasted, while the smaller secondary effects were useful even above that altitude;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# Jet Techs;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
jet_engine_design;Jet Engine Design;;;;;;;;;;;;;;x
jet_aerodynamics;Jet Aircraft Aerodynamic Design;;;;;;;;;;;;;;x
jet_aircraft_fuselage_design;Jet Fighter Fuselage Design;;;;;;;;;;;;;;x
jet_aircraft_wing_design;Jet Fighter Wing Design;;;;;;;;;;;;;;x
jet_aircraft_horizontal_stabilizer_design;Jet Fighter Horizontal Stabilizer Design;;;;;;;;;;;;;;x
jet_aircraft_vertical_stabilizer_design;Jet Fighter Vertical Stabilizer Design;;;;;;;;;;;;;;x
jet_aircraft_blueprint;Jet Aircraft Blueprint;;;;;;;;;;;;;;x
jet_aircraft_prototype_and_testing;Jet Aircraft Prototype and Testing;;;;;;;;;;;;;;x
jet_aircraft_model;Jet Aircraft Model;;;;;;;;;;;;;;x
jet_engine_improvements;Jet Engine Improvements;;;;;;;;;;;;;;x
jet_internal_mechanical_improvements;Jet Internal Mechanical Improvements;;;;;;;;;;;;;;x
jet_aerodynamic_improvements;Jet Aerodynamic Improvements;;;;;;;;;;;;;;x
jet_armament_improvements;Jet Armament Improvements;;;;;;;;;;;;;;x
jet_fighter_focus;Jet Fighter Focus;;;;;;;;;;;;;;x
jet_fighter_flying_wing_focus;Jet Fighter Flying Wing Focus;;;;;;;;;;;;;;x
jet_bomber_focus;Jet Bomber Focus;;;;;;;;;;;;;;x
jet_bomber_flying_wing_focus;Jet Bomber Flying Wing Focus;;;;;;;;;;;;;;x
jet_fighter_bomb_load_plus;Jet Fighter Bomb Load +;;;;;;;;;;;;;;x
jet_bomber_bomb_load_plus;Jet Bomber Bomb Load +;;;;;;;;;;;;;;x
jet_fighter_bomb_load_minus;Jet Fighter Bomb Load -;;;;;;;;;;;;;;x
jet_bomber_bomb_load_minus;Jet Bomber Bomb Load -;;;;;;;;;;;;;;x
jet_ejection_seat;Jet Ejection Seat;;;;;;;;;;;;;;x
jet_drop_tanks;Jet Drop Tanks;;;;;;;;;;;;;;x
emergency_fighter_program;Emergency Fighter Program;;;;;;;;;;;;;;x
flight_suits;Flight Suits;;;;;;;;;;;;;;x
flight_g_suits;Flight G-Suits;;;;;;;;;;;;;;x
flight_helmets;Flight Helmets;;;;;;;;;;;;;;x
flight_oxygen_masks;Flight Oxygen Masks;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
jet_engine_design_desc;Here you can design more advanced jet engines for your jet aircraft.;;;;;;;;;;;;;;x
jet_aerodynamics_desc;JDesigning a more advanced aerodynamic airframes that can handle higher and higher high speed flight will be a significant advantage in combat.;;;;;;;;;;;;;;x
jet_aircraft_fuselage_design_desc;Design a more advanced fuselage for your jet aircraft.;;;;;;;;;;;;;;x
jet_aircraft_wing_design_desc;Design more advanced wings for your jet aircraft.;;;;;;;;;;;;;;x
jet_aircraft_horizontal_stabilizer_design_desc;Design a more advanced horizontal stabilizer for your jet aircraft.;;;;;;;;;;;;;;x
jet_aircraft_vertical_stabilizer_design_desc;Design a more advanced vertical stabilizer for your jet aircraft.;;;;;;;;;;;;;;x
jet_aircraft_blueprint_desc;Come up with a blueprint design for a future model of a jet aircraft.  This is the design phase of development.;;;;;;;;;;;;;;x
jet_aircraft_prototype_and_testing_desc;Build a new jet aircraft prototype and test it.  This is the test phase of development.;;;;;;;;;;;;;;x
jet_aircraft_model_desc;Decide upon a final production version for your new jet aircraft prototype. This is the production phase of development.;;;;;;;;;;;;;;x
jet_engine_improvements_desc;Improve upon an existing jet aircraft engine design.  This usually involves increasing horsepower and increasing reliability.;;;;;;;;;;;;;;x
jet_internal_mechanical_improvements_desc;Improve upon an existing jet aircraft internal design.  This usually involves designing new fuel tanks or redesigning design flaws.;;;;;;;;;;;;;;x
jet_aerodynamic_improvements_desc;Improve upon an existing jet aircraft airframe aerodynamic design.  This usually involves redesigning the shape of the wings or tail surfaces.;;;;;;;;;;;;;;x
jet_armament_improvements_desc;Improve upon an existing jet aircraft armament design.  This usually involves changing the gun configuration or adding/removing hard points for bombs and rockets.;;;;;;;;;;;;;;x
jet_fighter_focus_desc;Focus on the introduction of a jet fighter that can intercept enemy bombers and dogfight with enemy fighters.  These aircraft have a very short range unfortunately due to their high fuel consumption rates. Equipping jet fighters with bomb racks will give them some air-to-ground capability.  Examples include the Heinkel He-280, Messerchmitt Me-262 'Swalbe', and the P-80 Shooting Star.;;;;;;;;;;;;;;x
jet_fighter_flying_wing_focus_desc;Focus on the introduction of a flying wing type of jet fighter.  Flying wing jet fighters have more stealth against radar and due to less parasitic drag by not having a fuselage or a tail they can be faster and have more range than a normal jet fighter.  Examples include the Ho-229 and the de Havilland Venom.;;;;;;;;;;;;;;x
jet_bomber_focus_desc;Focus on the introduction of a jet bomber.  Jet bombers are heavier than jet fighters but still faster than single engined piston powered fighters.  They can carry a medium bomb load and have decent range compared to jet fighters which have a short range.  Examples inlcude the Arado Ar-234.;;;;;;;;;;;;;;x
jet_bomber_flying_wing_focus_desc;Focus on the introduction of a flying wing type of jet bomber.  This type of bomber is capable of immense range but only has a small/medium bomb load.  This is the first type of aircraft that is capable of intercontinental bombing missions.  Examples include the Horton Ho-18 and the Arado E-555.;;;;;;;;;;;;;;x
jet_fighter_bomb_load_plus_desc;Increasing the bomb load with enable the aircraft to carry more bombs for ground attack but will also slow it down and reduce its range.;;;;;;;;;;;;;;x
jet_bomber_bomb_load_plus_desc;Increasing the bomb load with enable the aircraft to carry more bombs for ground attack but will also slow it down and reduce its range.;;;;;;;;;;;;;;x
jet_fighter_bomb_load_minus_desc;Decreasing the bomb load will increase the range and speed of the aircraft but decrease its ability to engage ground targets.;;;;;;;;;;;;;;x
jet_bomber_bomb_load_minus_desc;Decreasing the bomb load will increase the range and speed of the aircraft but decrease its ability to engage ground targets.;;;;;;;;;;;;;;x
jet_ejection_seat_desc;Design and equip your aircraft with ejection seats to help the pilot escape from an aircraft and survive.  Ejection seats are usually powered by explosive charges or by mini-rockets.;;;;;;;;;;;;;;x
jet_drop_tanks_desc;Design and equip your jet aircraft with drop tanks.  Drop tanks will increase the range of your jets but may also reduce its effectiveness in combat.;;;;;;;;;;;;;;x
emergency_fighter_program_desc;Begin the Jagernotprogramm.  In the Emergency Fighter Program emphasis was laid in shifting production to defensive interceptor/fighters. A number of new aircraft design competition programmes were launched to provide new jet fighters.  The He-162 was the only product of the Jagernotprogramm that had the potential of changing the air war over Europe had it come online earlier.;;;;;;;;;;;;;;x
flight_suits_desc;Develop a dedicated suit for pilots.  These types of suits will be optimized for flying in the hard environments of high altitude and freezing cold temperature as well as have many pocket that would be useful to the pilot.;;;;;;;;;;;;;;x
flight_g_suits_desc;Develop a suit that is capable of preventing the blood from rushing out of the head of a pilot during high positive G manuevers.;;;;;;;;;;;;;;x
flight_helmets_desc;Flight helmets help in the safety and conduct of the flight by a pilot by protecting his head and integrating radio headphone directly into the helmet. ;;;;;;;;;;;;;;x
flight_oxygen_masks_desc;Develop oxygen masks that provide an oxygen flow to aircrew that fly at high altitudes where the air is so thin that not enough oxygen can reach the brain.;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
# ADVANCED AIRCRAFT TECHNOLOGIES;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
military_helicopter_theory;Military Helicopter Theory;;;;;;;;;;;;;;x
military_helicopter_blueprint;Military Helicopter Blueprint;;;;;;;;;;;;;;x
military_helicopter_prototype_and_testing;Military Helicopter Prototype and Testing;;;;;;;;;;;;;;x
military_light_transport_helicopter;Military Light Transport Helicopter;;;;;;;;;;;;;;x 
turboshaft_jet_engine;Turboshaft Jet Engines;;;;;;;;;;;;;;x
military_medium_transport_helicopter;Military Medium Transport Helicopter;;;;;;;;;;;;;;x
military_heavy_transport_helicopter;Military Heavy Transport Helicopter;;;;;;;;;;;;;;x
helicopter_gunships;Helicopter Gunships;;;;;;;;;;;;;;x
avionics;Avionics;;;;;;;;;;;;;;x
advanced_flight_equipment;Advanced Flight Equipment;;;;;;;;;;;;;;x
transonic_aerodynamics;Transonic Aerodynamics;;;;;;;;;;;;;;x
advanced_jet_guns;Advanced Jet Guns;;;;;;;;;;;;;;x
advanced_jet_fuselage_design;Advanced Jet Fuselage Design;;;;;;;;;;;;;;x
advanced_jet_wing_design;Advanced Jet Wing Design ;;;;;;;;;;;;;;x
advanced_jet_delta_wing_design;Advanced Jet Delta Wing Design;;;;;;;;;;;;;;x
advanced_jet_blueprint;Advanced Jet Aircraft Blueprint;;;;;;;;;;;;;;x
advanced_jet_prototype_and_testing;Advanced Jet Aircraft Prototype and Testing;;;;;;;;;;;;;;x
advanced_jet_aircraft_model;Advanced Jet Aircraft Model;;;;;;;;;;;;;;x
advanced_jet_engine_improvements;Advanced Jet Engine Improvements;;;;;;;;;;;;;;x
advanced_jet_internal_mechanical_improvements;Advanced Jet Internal Mechanical Improvements;;;;;;;;;;;;;;x
advanced_jet_aerodynamic_improvements;Advanced Jet Aerodynamic Improvements;;;;;;;;;;;;;;x
advanced_jet_armament_improvements;Advanced Jet Armament Improvements;;;;;;;;;;;;;;x
supersonic_development;Supersonic Development;;;;;;;;;;;;;;x
afterburner;Afterburner;;;;;;;;;;;;;;x
transonic_jet_engine_design;Transonic Jet Engine Design;;;;;;;;;;;;;;x
turboprop_engine_design;Turboprop Engine Design;;;;;;;;;;;;;;x
advanced_jet_horizontal_stabilizer_design;Advanced Jet Horizontal Stabilizer Design;;;;;;;;;;;;;;x
advanced_jet_vertical_stabilizer_design;Advanced Jet Vertical Stabilizer Design;;;;;;;;;;;;;;x
jet_variable_geometry_wing_design;Jet Variable Geometry Wing Design;;;;;;;;;;;;;;x
advanced_jet_fighter_focus;Advanced Jet Fighter Focus;;;;;;;;;;;;;;x
advanced_jet_cas_focus;Advanced Jet CAS Focus;;;;;;;;;;;;;;x
advanced_jet_bomber_focus;Advanced Jet Bomber Focus;;;;;;;;;;;;;;x
advanced_jet_heavy_bomber_focus;Advanced Jet Heavy Bomber Focus;;;;;;;;;;;;;;x
tactical_transport_focus;Tactical Transport Focus;;;;;;;;;;;;;;x
advanced_jet_fighter_bomb_load_plus;Advanced Jet Fighter Bomb Load +;;;;;;;;;;;;;;x
advanced_jet_fighter_bomb_load_minus;Advanced Jet Fighter Bomb Load -;;;;;;;;;;;;;;x
advanced_jet_bomber_bomb_load_plus;Advanced Jet Bomber Bomb Load +;;;;;;;;;;;;;;x
advanced_jet_bomber_bomb_load_minus;Advanced Jet Bomber Bomb Load -;;;;;;;;;;;;;;x
#################################################;;;;;;;;;;;;;;x
military_helicopter_theory_desc;The theory of rotary winged flight is a difficult one to figure out.  Things like Lead/Lag, Tranlational Lift, Angle of Attack for individual blades will all have to be figured out.;;;;;;;;;;;;;;x
military_helicopter_blueprint_desc;Come up with a blueprint of a working helicopter.  This is the design phase.;;;;;;;;;;;;;;x
military_helicopter_prototype_and_testing_desc;Build and test a working prototype for a helicopter.  This is the development phase.;;;;;;;;;;;;;;x
military_light_transport_helicopter_desc;Decide upon a production version of your first working piston engine powered light helicopter.  These helocopters have very short range and a small amount of utility.;;;;;;;;;;;;;;x
turboshaft_jet_engine_desc;Develop what is called the Turboshaft engine.  It is basically a jet engine that uses its exhaust gases to spin a turbine shaft to drive some other component that will be useful for flight, instead of directly using the exhaust gases for proplusion.;;;;;;;;;;;;;;x
military_medium_transport_helicopter_desc;With turboshaft engine technology, power generation and lift capability is drastically increased so that medium sized helicopters can actually take flight.;;;;;;;;;;;;;;x
military_heavy_transport_helicopter_desc;Heavy helicopters have so much more utility than other lighter helicptors.  Developing them will be very useful for combat logistics.;;;;;;;;;;;;;;x
helicopter_gunships_desc;With the experience of sending helicopters to landing in combat landing zones, it was quickly determined that armed helicopters are needed to suppress enemy ground troops from shooting at landing helicopters. ;;;;;;;;;;;;;;x
avionics_desc;Avionics refers to electronic systems within an aircraft that can quickly calculate and perform functions in flight to reduce pilot workload and increase the capability of the aircraft.;;;;;;;;;;;;;;x
advanced_flight_equipment_desc;Develop some of the more advanced equipment used in flight, such as tactical ground to air radios for pilots that are shot down, survival equipment, tactical flight vests, etc...;;;;;;;;;;;;;;x
transonic_aerodynamics_desc;Transonic flight refers to flight that is below the speed of sound and just above the speed of sound.  An aircraft that is capable of transonic flight can flight to the edge of the speed of sound easily.;;;;;;;;;;;;;;x
advanced_jet_guns_desc;With the development of advanced air to air missiles, aerial gun warfare was thought to be a thing of the past, but developing a more capable gun for close in dog fighting can still yield many combat kills.  Jet fighters without guns will be at a disadvantage during dogfights.;;;;;;;;;;;;;;x
advanced_jet_fuselage_design_desc;Design a more advanced fuselage for your advanced jet aircraft.;;;;;;;;;;;;;;x
advanced_jet_wing_design_desc;Design more advanced wings for your advanced jet aircraft.;;;;;;;;;;;;;;x
advanced_jet_delta_wing_design_desc;Pure delta wings suffer from some undesirable characteristics, notably flow separation at high angles of attack (swept wings have similar problems), and high drag at low altitudes. This originally limited them primarily to high-speed, high-altitude interceptor roles. Since then the delta design has been modified in different ways to overcome some of these problems.;;;;;;;;;;;;;;x
advanced_jet_blueprint_desc;Come up with a blueprint design for a future model of an advanced jet aircraft.  This is the design phase of development.;;;;;;;;;;;;;;x
advanced_jet_prototype_and_testing_desc;Build a new advanced jet aircraft prototype and test it.  This is the test phase of development.;;;;;;;;;;;;;;x
