###########################################################################################;;;;;;;;;;;;;;x
### ARMOR TECHNOLOGIES ###;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### INFANTRY TANK DESIGN ###;;;;;;;;;;;;;;x
GER_infantry_tank_design_1;Panzer IV Ausf.D;;;;;;;;;;;;;;x
GER_infantry_tank_design_2;Panzer IV Ausf.D;;;;;;;;;;;;;;x
GER_infantry_tank_design_3;Panzer IV Ausf.D;;;;;;;;;;;;;;x
GER_infantry_tank_design_4;Panzer IV Ausf.D;;;;;;;;;;;;;;x
### TANK AP SHELLS ###;;;;;;;;;;;;;;x
GER_tank_ap_shells_1;Armor Piercing ;;;;;;;;;;;;;;x
GER_tank_ap_shells_2;Panzergranate 39 (HEAT);;;;;;;;;;;;;;x
GER_tank_ap_shells_3;Panzergranate 40;;;;;;;;;;;;;;x
### LIGHT TANK PROTOTYPE ###;;;;;;;;;;;;;;x
GER_light_tank_prototype_1;Light Tank Design I;;;;;;;;;;;;;;x
GER_light_tank_prototype_2;Light Tank Design II;;;;;;;;;;;;;;x
GER_light_tank_prototype_3;Light Tank Design III;;;;;;;;;;;;;;x
GER_light_tank_prototype_4;Light Tank Design IV;;;;;;;;;;;;;;x
GER_light_tank_prototype_5;Light Tank Design V;;;;;;;;;;;;;;x
### MEDIUM TANK PROTOTYPE ###;;;;;;;;;;;;;;x
GER_medium_tank_prototype_1;Medium Tank Design I;;;;;;;;;;;;;;x
GER_medium_tank_prototype_2;Medium Tank Design II;;;;;;;;;;;;;;x
GER_medium_tank_prototype_3;Medium Tank Design III;;;;;;;;;;;;;;x
GER_medium_tank_prototype_4;Medium Tank Design IV;;;;;;;;;;;;;;x
### HEAVY TANK PROTOTYPE ###;;;;;;;;;;;;;;x
GER_heavy_tank_prototype_1;Heavy Tank Design I;;;;;;;;;;;;;;x
GER_heavy_tank_prototype_2;Heavy Tank Design II;;;;;;;;;;;;;;x
GER_heavy_tank_prototype_3;Heavy Tank Design III;;;;;;;;;;;;;;x
### LIGHT TANK VARIANTS ###;;;;;;;;;;;;;;x
GER_light_tank_versions_1;PzKpfw.II Ausf.A;;;;;;;;;;;;;;x
GER_light_tank_versions_2;PzKpfw.II Ausf.C;;;;;;;;;;;;;;x
GER_light_tank_versions_3;PzKpfw.II Ausf.D;;;;;;;;;;;;;;x
GER_light_tank_versions_4;PzKpfw.II Ausf.E;;;;;;;;;;;;;;x
GER_light_tank_versions_5;PzKpfw.II Ausf.F;;;;;;;;;;;;;;x
GER_light_tank_versions_6;PzKpfw.II Ausf.J;;;;;;;;;;;;;;x
GER_light_tank_versions_7;PzKpfw.II Ausf.L 'Luchs';;;;;;;;;;;;;;x
GER_light_tank_versions_8;E-5 Standardpanzer I;;;;;;;;;;;;;;x
### LIGHT MEDIUM TANK VARIANTS ###;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_1;PzKpfw.III Ausf.A;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_2;PzKpfw.III Ausf.C;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_3;PzKpfw.III Ausf.D;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_4;PzKpfw.III Ausf.E/F;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_5;PzKpfw.III Ausf.G/H;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_6;PzKpfw.III Ausf.J/L;;;;;;;;;;;;;;x
GER_light_medium_tank_versions_7;PzKpfw.III Ausf.M;;;;;;;;;;;;;;x
### MEDIUM TANK VARIANTS ###;;;;;;;;;;;;;;x
GER_medium_tank_versions_1;PzKpfw.IV Ausf.C;;;;;;;;;;;;;;x
GER_medium_tank_versions_2;PzKpfw.IV Ausf.F1;;;;;;;;;;;;;;x
GER_medium_tank_versions_3;PzKpfw.IV Ausf.F2;;;;;;;;;;;;;;x
GER_medium_tank_versions_4;PzKpfw.IV Ausf.G;;;;;;;;;;;;;;x
GER_medium_tank_versions_5;PzKpfw.IV Ausf.H;;;;;;;;;;;;;;x
GER_medium_tank_versions_6;PzKpfw.IV Ausf.J;;;;;;;;;;;;;;x
GER_medium_tank_versions_7; ;;;;;;;;;;;;;;x
### MEDIUM TANK VARIANTS ###;;;;;;;;;;;;;;x
GER_heavy_medium_tank_versions_1;PzKpfw.V 'Panther' Ausf.D;;;;;;;;;;;;;;x
GER_heavy_medium_tank_versions_2;PzKpfw.V 'Panther' Ausf.A;;;;;;;;;;;;;;x
GER_heavy_medium_tank_versions_3;PzKpfw.V 'Panther' Ausf.G;;;;;;;;;;;;;;x
GER_heavy_medium_tank_versions_4;PzKpfw.V 'Panther' II;;;;;;;;;;;;;;x
### SUPER HEAVY TANK PROTOTYPE ###;;;;;;;;;;;;;;x
GER_super_heavy_tank_prototype_1;Super Heavy Tank Design I;;;;;;;;;;;;;;x
### ARMORED VEHICLE PROTOTYPE ###;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_1;SdKfz 221;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_2;SdKfz 222;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_3;SdKfz 223;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_4;SdKfz 231 ;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_5;SdKfz 232;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_6;SdKfz 233;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_7;SdKfz 234 ;;;;;;;;;;;;;;x
GER_armored_vehicle_prototype_8;SdKfz 263 ;;;;;;;;;;;;;;x
### TACTICAL TANK RADIOS ###;;;;;;;;;;;;;;x
GER_tactical_tank_radios_1;Regimental Commander Tank Radio;;;;;;;;;;;;;;x
GER_tactical_tank_radios_2;Battalion Commander Tank Radios;;;;;;;;;;;;;;x
GER_tactical_tank_radios_3;Company Commander Tank Radios;;;;;;;;;;;;;;x
GER_tactical_tank_radios_4;Platoon Commander Tank Radios;;;;;;;;;;;;;;x
GER_tactical_tank_radios_5;Squad Leader Tank Radios;;;;;;;;;;;;;;x
GER_tactical_tank_radios_6;Individual Tank Commander Radios;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### ADVANCED LAND TECHNOLOGIES ###;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### ADVANCED SUBMACHINE GUNS ###;;;;;;;;;;;;;;x
GER_advanced_submachine_guns_1;Advanced Submachinegun I;;;;;;;;;;;;;;x
GER_advanced_submachine_guns_2;Advanced Submachinegun II;;;;;;;;;;;;;;x
### ADVANCED LIGHT MACHINE GUNS ###;;;;;;;;;;;;;;x
GER_advanced_light_machine_guns_1;Advanced LMG I;;;;;;;;;;;;;;x
GER_advanced_light_machine_guns_2;Advanced LMG II;;;;;;;;;;;;;;x
GER_advanced_light_machine_guns_3;Advanced LMG III;;;;;;;;;;;;;;x
### MAIN BATTLE TANK ###;;;;;;;;;;;;;;x
GER_main_battle_tank_1;PzKpfw.X 47;;;;;;;;;;;;;;x
GER_main_battle_tank_2;PzKpfw.XI 53;;;;;;;;;;;;;;x
GER_main_battle_tank_3;PzKpfw.XII 57;;;;;;;;;;;;;;x
GER_main_battle_tank_4;PzKpfw.XIV 61;;;;;;;;;;;;;;x
GER_main_battle_tank_5;PzKpfw.XV 65;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
### ITALY ###;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
#######################################################################################################################;;;;;;;;;;;;;;x
##########################################################################################;;;;;;;;;;;;;;x
### INFANTRY TECHNOLOGIES ###;;;;;;;;;;;;;;x
##########################################################################################;;;;;;;;;;;;;;x
### SEMI-AUTOMATIC RIFLE DISTRIBUTION ###;;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_1;40% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_2;45% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_3;50% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_4;55% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_5;60% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_6;65% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_7;70% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_8;75% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_9;80% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_10;85% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_11;90% Distributed;;;;;;;;;;;;;x
ITA_semi_automatic_rifle_distribution_12;95% Distributed;;;;;;;;;;;;;x
### SUBMACHINEGUNS DISTRIBUTION ###;;;;;;;;;;;;;;x
ITA_submachinegun_distribution_1;40% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_2;45% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_3;50% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_4;55% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_5;60% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_6;65% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_7;70% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_8;75% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_9;80% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_10;85% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_11;90% Distributed;;;;;;;;;;;;;x
ITA_submachinegun_distribution_12;95% Distributed;;;;;;;;;;;;;x
### ASSAULT RIFLE DISTRIBUTION ###;;;;;;;;;;;;;;x
ITA_assault_rifle_distribution_1;40% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_2;45% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_3;50% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_4;55% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_5;60% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_6;65% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_7;70% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_8;75% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_9;80% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_10;85% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_11;90% Distributed;;;;;;;;;;;;;x 
ITA_assault_rifle_distribution_12;95% Distributed;;;;;;;;;;;;;x 
### LIGHT MACHINE GUN DISTRIBUTION ###;;;;;;;;;;;;;;x
ITA_lmg_distribution_1;40% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_2;45% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_3;50% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_4;55% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_5;60% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_6;65% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_7;70% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_8;75% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_9;80% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_10;85% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_11;90% Distributed;;;;;;;;;;;;;x 
ITA_lmg_distribution_12;95% Distributed;;;;;;;;;;;;;x 
ITA_flamethrower_prototype_1;Lanciafiamme Spalleggiato Modello 1935;;;;;;;;;;;;;;;x
### ENGINEER BATTALION ###;;;;;;;;;;;;;;x
ITA_engineer_battalion_1;Ingegnere Battaglione I;;;;;;;;;;;;;;x
ITA_engineer_battalion_2;Ingegnere Battaglione II;;;;;;;;;;;;;;x
ITA_engineer_battalion_3;Ingegnere Battaglione III;;;;;;;;;;;;;;x
ITA_engineer_battalion_4;Ingegnere Battaglione IV;;;;;;;;;;;;;;x
ITA_engineer_battalion_5;Ingegnere Battaglione V;;;;;;;;;;;;;;x
ITA_engineer_battalion_6;Ingegnere Battaglione VI;;;;;;;;;;;;;;x
### BRIDGE CROSSING EQUIPMENT ###;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_1;Foot Bridge;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_2;Pontoon Bridge;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_3;Infantry Support Raft;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_4;Assault Boats;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_5;Infantry Support Ferries;;;;;;;;;;;;;;x
ITA_bridge_crossing_equipment_6;Pneumatic Bridge;;;;;;;;;;;;;;x
### ANTI-PERSONNEL MINES ###;;;;;;;;;;;;;;x
ITA_anti_personnel_mines_1;Blast Mine;;;;;;;;;;;;;;x
ITA_anti_personnel_mines_2;Fragmentation Mine;;;;;;;;;;;;;;x
ITA_anti_personnel_mines_3;Flame Fougasse;;;;;;;;;;;;;;x
ITA_anti_personnel_mines_4;Glass Mine;;;;;;;;;;;;;;x
ITA_anti_personnel_mines_5;Booby Traps;;;;;;;;;;;;;;x
### ANTI-TANK MINES ###;;;;;;;;;;;;;;x
ITA_anti_tank_mines_1;Blast AT Mine;;;;;;;;;;;;;;x
ITA_anti_tank_mines_2;Metal Cased AT Mine;;;;;;;;;;;;;;x
ITA_anti_tank_mines_3;Wooden AT Mine;;;;;;;;;;;;;;x
ITA_anti_tank_mines_4;Hawkins Mine;;;;;;;;;;;;;;x
ITA_anti_tank_mines_5;L9 Bar Mine ;;;;;;;;;;;;;;x
### DEMOLITIONS ###;;;;;;;;;;;;;;x
ITA_demolitions_1;TNT Satchel Charge;;;;;;;;;;;;;;x
ITA_demolitions_2;Plastic Explosives No.808;;;;;;;;;;;;;;x
ITA_demolitions_3;Bagalore Torpedo;;;;;;;;;;;;;;x
ITA_demolitions_4;Sticky Bombs;;;;;;;;;;;;;;x
ITA_demolitions_5;Gammon Grenades;;;;;;;;;;;;;;x
### ARMORED ENGINEERS ###;;;;;;;;;;;;;;x
ITA_armoured_engineers_1;Armored Sapper Battalion I;;;;;;;;;;;;;;x
ITA_armoured_engineers_2;Armored Sapper Battalion II;;;;;;;;;;;;;;x
ITA_armoured_engineers_3;Armored Sapper Battalion III;;;;;;;;;;;;;;x
### DIVISION MAINTENANCE COMPANY ###;;;;;;;;;;;;;;x
ITA_division_maintenance_company_1;Field Maint. Company I;;;;;;;;;;;;;;x
ITA_division_maintenance_company_2;Field Maint. Company II;;;;;;;;;;;;;;x
ITA_division_maintenance_company_3;Field Maint. Company III;;;;;;;;;;;;;;x
ITA_division_maintenance_company_4;Field Maint. Company IV;;;;;;;;;;;;;;x
ITA_division_maintenance_company_5;Field Maint. Company V;;;;;;;;;;;;;;x
ITA_division_maintenance_company_6;Field Maint. Company VI;;;;;;;;;;;;;;x
ITA_division_maintenance_company_7;Field Maint. Company VII;;;;;;;;;;;;;;x
ITA_division_maintenance_company_8;Field Maint. Company VIII;;;;;;;;;;;;;;x
ITA_division_maintenance_company_9;Field Maint. Company IX;;;;;;;;;;;;;;x
ITA_division_maintenance_company_10;Field Maint. Company X;;;;;;;;;;;;;;x
### DIVISION SUPPLY COMPANY ###;;;;;;;;;;;;;;x
ITA_division_supply_company_1;Field Supply Company I;;;;;;;;;;;;;;x
ITA_division_supply_company_2;Field Supply Company II;;;;;;;;;;;;;;x
ITA_division_supply_company_3;Field Supply Company III;;;;;;;;;;;;;;x
ITA_division_supply_company_4;Field Supply Company IV;;;;;;;;;;;;;;x
ITA_division_supply_company_5;Field Supply Company V;;;;;;;;;;;;;;x
ITA_division_supply_company_6;Field Supply Company VI;;;;;;;;;;;;;;x
ITA_division_supply_company_7;Field Supply Company VII;;;;;;;;;;;;;;x
ITA_division_supply_company_8;Field Supply Company VIII;;;;;;;;;;;;;;x
ITA_division_supply_company_9;Field Supply Company IX;;;;;;;;;;;;;;x
ITA_division_supply_company_10;Field Supply Company X;;;;;;;;;;;;;;x
### DIVISION MEDICAL COMPANY ###;;;;;;;;;;;;;;x
ITA_division_medical_company_1;Field Medical Company I;;;;;;;;;;;;;;x
ITA_division_medical_company_2;Field Medical Company II;;;;;;;;;;;;;;x
ITA_division_medical_company_3;Field Medical Company III;;;;;;;;;;;;;;x
ITA_division_medical_company_4;Field Medical Company IV;;;;;;;;;;;;;;x
ITA_division_medical_company_5;Field Medical Company V;;;;;;;;;;;;;;x
ITA_division_medical_company_6;Field Medical Company VI;;;;;;;;;;;;;;x
ITA_division_medical_company_7;Field Medical Company VII;;;;;;;;;;;;;;x
ITA_division_medical_company_8;Field Medical Company VIII;;;;;;;;;;;;;;x
ITA_division_medical_company_9;Field Medical Company IX;;;;;;;;;;;;;;x
ITA_division_medical_company_10;Field Medical Company X;;;;;;;;;;;;;;x
ITA_division_medical_company_11;Field Medical Company XI;;;;;;;;;;;;;;x
ITA_division_medical_company_12;Field Medical Company XII;;;;;;;;;;;;;;x
ITA_division_medical_company_13;Field Medical Company XIII;;;;;;;;;;;;;;x
ITA_division_medical_company_14;Field Medical Company XIV;;;;;;;;;;;;;;x
ITA_division_medical_company_15;Field Medical Company XV;;;;;;;;;;;;;;x
### DIVISION RADIO COMPANY ###;;;;;;;;;;;;;;x
ITA_division_radio_company_1;Field Radio Company I;;;;;;;;;;;;;;x
ITA_division_radio_company_2;Field Radio Company II;;;;;;;;;;;;;;x
ITA_division_radio_company_3;Field Radio Company III;;;;;;;;;;;;;;x
ITA_division_radio_company_4;Field Radio Company IV;;;;;;;;;;;;;;x
ITA_division_radio_company_5;Field Radio Company V;;;;;;;;;;;;;;x
ITA_division_radio_company_6;Field Radio Company VI;;;;;;;;;;;;;;x
ITA_division_radio_company_7;Field Radio Company VII;;;;;;;;;;;;;;x
ITA_division_radio_company_8;Field Radio Company VIII;;;;;;;;;;;;;;x
ITA_division_radio_company_9;Field Radio Company IX;;;;;;;;;;;;;;x
ITA_division_radio_company_10;Field Radio Company X;;;;;;;;;;;;;;x
ITA_division_radio_company_11;Field Radio Company XI;;;;;;;;;;;;;;x
ITA_division_radio_company_12;Field Radio Company XII;;;;;;;;;;;;;;x
ITA_division_radio_company_13;Field Radio Company XIII;;;;;;;;;;;;;;x
ITA_division_radio_company_14;Field Radio Company XIV;;;;;;;;;;;;;;x
ITA_division_radio_company_15;Field Radio Company XV;;;;;;;;;;;;;;x
### DIVISION INTEL COMPANY ###;;;;;;;;;;;;;;x
ITA_division_intel_company_1;Field Intel Company I;;;;;;;;;;;;;;x
ITA_division_intel_company_2;Field Intel Company II;;;;;;;;;;;;;;x
ITA_division_intel_company_3;Field Intel Company III;;;;;;;;;;;;;;x
ITA_division_intel_company_4;Field Intel Company IV;;;;;;;;;;;;;;x
ITA_division_intel_company_5;Field Intel Company V;;;;;;;;;;;;;;x
ITA_division_intel_company_6;Field Intel Company VI;;;;;;;;;;;;;;x
ITA_division_intel_company_7;Field Intel Company VII;;;;;;;;;;;;;;x
ITA_division_intel_company_8;Field Intel Company VIII;;;;;;;;;;;;;;x
ITA_division_intel_company_9;Field Intel Company IX;;;;;;;;;;;;;;x
ITA_division_intel_company_10;Field Intel Company X;;;;;;;;;;;;;;x
ITA_division_intel_company_11;Field Intel Company XI;;;;;;;;;;;;;;x
ITA_division_intel_company_12;Field Intel Company XII;;;;;;;;;;;;;;x
ITA_division_intel_company_13;Field Intel Company XIII;;;;;;;;;;;;;;x
ITA_division_intel_company_14;Field Intel Company XIV;;;;;;;;;;;;;;x
ITA_division_intel_company_15;Field Intel Company XV;;;;;;;;;;;;;;x
### RECON BATTALION ###;;;;;;;;;;;;;;x
ITA_recon_battalion_1;Recce Battalion I;;;;;;;;;;;;;;x
ITA_recon_battalion_2;Recce Battalion II;;;;;;;;;;;;;;x
ITA_recon_battalion_3;Recce Battalion III;;;;;;;;;;;;;;x
ITA_recon_battalion_4;Recce Battalion IV;;;;;;;;;;;;;;x
ITA_recon_battalion_5;Recce Battalion V;;;;;;;;;;;;;;x
### MOTOR RECON BATTALION ###;;;;;;;;;;;;;;x
ITA_motorized_recon_battalion_1;Motor Recce Battalion I;;;;;;;;;;;;;;x
ITA_motorized_recon_battalion_2;Motor Recce Battalion II;;;;;;;;;;;;;;x
ITA_motorized_recon_battalion_3;Motor Recce Battalion III;;;;;;;;;;;;;;x
ITA_motorized_recon_battalion_4;Motor Recce Battalion IV;;;;;;;;;;;;;;x
### RECON HEAVY WEAPONS COMPANY ###;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_1;Azienda Armi Pesanti I;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_2;Azienda Armi Pesanti II;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_3;Azienda Armi Pesanti III;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_4;Azienda Armi Pesanti IV;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_5;Azienda Armi Pesanti V;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_6;Azienda Armi Pesanti VI;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_7;Azienda Armi Pesanti VII;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_8;Azienda Armi Pesanti VIII;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_9;Azienda Armi Pesanti IX;;;;;;;;;;;;;;x
ITA_recon_heavy_weapons_company_10;Azienda Armi Pesanti X;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### ARTILLERY TECHNOLOGIES ###;;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
### INFANTRY GUNS ###;;;;;;;;;;;;;;x
ITA_infantry_guns_1;Cannone da 47/32 M35;;;;;;;;;;;;;;x
ITA_infantry_guns_2;Cannone da 47/32 M39;;;;;;;;;;;;;;x
ITA_infantry_guns_3;Cannone da 75/32 modello 37;;;;;;;;;;;;;;x
ITA_infantry_guns_4;Infantry Gun IV;;;;;;;;;;;;;;x
### MEDIUM FIELD ARTILLERY ###;;;;;;;;;;;;;;x
ITA_med_field_artillery_1;Cannone da 75/27 modello 06 Field Gun;;;;;;;;;;;;;;x
ITA_med_field_artillery_2;Obice da 210/22 modello 35 210mm;;;;;;;;;;;;;;x
ITA_med_field_artillery_3;Obice da 149/19 modello 37 150mm Howitzer;;;;;;;;;;;;;;x
### HEAVY FIELD ARTILLERY ###;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_1;150mm Autokanone M. 15/16;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_2;Heavy Artillery II;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_3;Heavy Artillery III;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_4;Heavy Artillery IV;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_5;Heavy Artillery V;;;;;;;;;;;;;;x
ITA_hvy_field_artillery_6;Heavy Artillery VI;;;;;;;;;;;;;;x
### ROCKET ARTILLERY ###;;;;;;;;;;;;;;x
ITA_rocket_artillery_1;Rocket Artillery I;;;;;;;;;;;;;;x
ITA_rocket_artillery_2;Rocket Artillery II;;;;;;;;;;;;;;x
ITA_rocket_artillery_3;Rocket Artillery III;;;;;;;;;;;;;;x
### ANTI-TANK GUN ###;;;;;;;;;;;;;;x
ITA_anti_tank_gun_1;Cannone da 47/32 M35;;;;;;;;;;;;;;x
ITA_anti_tank_gun_2;Anti-Tank Gun II;;;;;;;;;;;;;;x
ITA_anti_tank_gun_3;Cannone da 90/53;;;;;;;;;;;;;;x
ITA_anti_tank_gun_4;Anti-Tank Gun IV;;;;;;;;;;;;;;x
ITA_anti_tank_gun_5;Anti-Tank Gun V;;;;;;;;;;;;;;x
ITA_anti_tank_gun_6;Anti-Tank Gun VI;;;;;;;;;;;;;;x
### ANTI-TANK GUN AMMUNITION ###;;;;;;;;;;;;;;x
ITA_anti_tank_gun_ammunition_1;Armor Piercing;;;;;;;;;;;;;;x
ITA_anti_tank_gun_ammunition_2;Armor Piercing Capped (APC);;;;;;;;;;;;;;x
ITA_anti_tank_gun_ammunition_3;Armor Piercing Ballistic Cap (APCBC);;;;;;;;;;;;;;x
ITA_anti_tank_gun_ammunition_4;Armor Piercing Discarding Sabot (APDS);;;;;;;;;;;;;;x
### ANTI-AIRCRAFT GUN ###;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_1;Breda Model 35;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_2;Anti-Tank II;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_3;Cannone da 90/53;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_4;Anti-Tank IV;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_5;Anti-Tank V;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_6;Anti-Tank VI;;;;;;;;;;;;;;x
### ANTI-TANK GUN BATTALION HQ ###;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_1;Field Anti-Tank Battalion I;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_2;Field Anti-Tank Battalion II;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_3;Field Anti-Tank Battalion III;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_4;Field Anti-Tank Battalion IV;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_5;Field Anti-Tank Battalion V;;;;;;;;;;;;;;x
ITA_anti_tank_gun_battalion_hq_6;Field Anti-Tank Battalion VI;;;;;;;;;;;;;;x
### ANTI-AIR GUN BATTALION HQ ###;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_1;Field Anti-Air Battalion I;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_2;Field Anti-Air Battalion II;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_3;Field Anti-Air Battalion III;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_4;Field Anti-Air Battalion IV;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_5;Field Anti-Air Battalion V;;;;;;;;;;;;;;x
ITA_anti_aircraft_gun_battalion_hq_6;Field Anti-Air Battalion VI;;;;;;;;;;;;;;x
### SELF-PROPELLED ARTILLERY ###;;;;;;;;;;;;;;x
ITA_sp_artillery_prototype_1;SP Artillery I;;;;;;;;;;;;;;x
ITA_sp_artillery_prototype_2;SP Artillery II;;;;;;;;;;;;;;x
ITA_sp_artillery_prototype_3;SP Artillery III;;;;;;;;;;;;;;x
ITA_sp_artillery_prototype_4;Semovente 75/18;;;;;;;;;;;;;;x
ITA_sp_artillery_prototype_5;SP Artillery V;;;;;;;;;;;;;;x
### SELF-PROPELLED ROCKET ARTILLERY ###;;;;;;;;;;;;;;x
ITA_sp_rocket_artillery_prototype_1;SP Rocket Artillery I;;;;;;;;;;;;;;x
ITA_sp_rocket_artillery_prototype_2;SP Rocket Artillery II;;;;;;;;;;;;;;x
ITA_sp_rocket_artillery_prototype_3;SP Rocket Artillery III;;;;;;;;;;;;;;x
### ASSAULT GUN ###;;;;;;;;;;;;;;x
ITA_assault_gun_prototype_1;Semovente 47/32;;;;;;;;;;;;;;x
ITA_assault_gun_prototype_2;Semovente 75/46;;;;;;;;;;;;;;x
ITA_assault_gun_prototype_3;Semovente 75/34;;;;;;;;;;;;;;x
