### LIGHT CRUISER PROPULSION ###;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_1;25,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_2;30,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_3;40,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_4;50,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_5;60,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_6;70,000shp Boilers;;;;;;;;;;;;;;x
ITA_light_cruiser_propulsion_7;80,000shp Boilers;;;;;;;;;;;;;;x
### LIGHT CRUISER ARMOR ###;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_1;3in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_2;3.2in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_3;3.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_4;3.7in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_5;4.0in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_6;4.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_light_cruiser_armor_7;5.0in. Belt Armor;;;;;;;;;;;;;;x
### LIGHT CRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_1;5,000 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_2;7,500 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_3;8,000 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_4;9,000 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_5;9,500 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_6;10,000 Ton Design;;;;;;;;;;;;;;x
ITA_light_cruiser_hull_design_7;11,000 Ton Design;;;;;;;;;;;;;;x
### LIGHT CRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_1;45 Officers and 400 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_2;50 Officers and 425 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_3;55 Officers and 450 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_4;60 Officers and 475 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_5;65 Officers and 500 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_6;70 Officers and 550 Crew;;;;;;;;;;;;;;x
ITA_light_cruiser_crew_berthing_7;75 Officers and 600 Crew;;;;;;;;;;;;;;x
### LIGHT CRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_light_cruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
ITA_light_cruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ITA_light_cruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### LIGHT CRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_light_cruiser_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
ITA_light_cruiser_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
ITA_light_cruiser_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### LIGHT CRUISER DAMAGE CONTROL ###;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
ITA_light_cruiser_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
### CRUISER FIRE CONTROL RADAR ###;;;;;;;;;;;;;;x
ITA_cruiser_fire_control_radar_1;Basic Radar;;;;;;;;;;;;;;x
ITA_cruiser_fire_control_radar_2;Upgraded Radar;;;;;;;;;;;;;;x
ITA_cruiser_fire_control_radar_3;Advanced Radar;;;;;;;;;;;;;;x
### CRUISER ACTIVE SONAR ###;;;;;;;;;;;;;;x
ITA_cruiser_active_sonar_1;ASDIC;;;;;;;;;;;;;;x
### CRUISER HYDROPHONES ###;;;;;;;;;;;;;;x
ITA_cruiser_hydrophones_1;Omnidirectional Transducers;;;;;;;;;;;;;;x
ITA_cruiser_hydrophones_2;Focused Transducers;;;;;;;;;;;;;;x
ITA_cruiser_hydrophones_3;Beamformer Arrays;;;;;;;;;;;;;;x
### CRUISER DEPTH CHARGES ###;;;;;;;;;;;;;;x
ITA_cruiser_depth_charges_1;Standard Depth Charge;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### HEAVY CRUISER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_1;Trento-class;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_2;Zara-class;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_3;Bolzano-class;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_4;;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_5;;;;;;;;;;;;;;;x
ITA_heavy_cruiser_class_6;;;;;;;;;;;;;;;x
### HEAVY CRUISER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_1;2 Twin 194mm (7.6 in) Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_2;8 x 203mm/50 Modele 1924 Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_3;10 x 203mm/50 Modele 1924 Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_4;12 x 203mm/50 Modele 1924 Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_5;14 x 203mm/50 Modele 1924 Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_6;12 x 250mm/55 Modele 1930 Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_main_armament_7;14 x 250mm/60 Modele 1936 Guns;;;;;;;;;;;;;;x
### HEAVY CRUISER SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_1;12 x Single 164mm (6.5 in) Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_2;8 x 90mm (3.5 in) Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_3;12 x 100mm/45 DP guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_4;14 x 100mm/45 DP guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_5;16 x 100mm/45 DP guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_6;14 x 120mm/50 DP guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_secondary_armament_7;12 x 150mm/65 DP guns;;;;;;;;;;;;;;x
### HEAVY CRUISER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_guns_1;8 x Single 47mm AA Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_guns_2;8 x 37mm (1.5 in) AA Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_guns_3;12 x 37mm (1.5 in) AA Guns;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_guns_4;10 x 40mm AA Guns;;;;;;;;;;;;;;x
### HEAVY CRUISER PROPULSION ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_1;80,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_2;90,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_3;100,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_4;110,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_5;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_6;130,000shp Boilers;;;;;;;;;;;;;;x
ITA_heavy_cruiser_propulsion_7;140,000shp Boilers;;;;;;;;;;;;;;x
### HEAVY CRUISER ARMOR ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_1;3in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_2;3.2in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_3;3.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_4;3.7in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_5;4.0in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_6;4.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_heavy_cruiser_armour_7;5.0in. Belt Armor;;;;;;;;;;;;;;x
### HEAVY CRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_1;7,500 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_2;8,250 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_3;9,000 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_4;10,000 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_5;12,500 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_6;14,000 Ton Design;;;;;;;;;;;;;;x
ITA_heavy_cruiser_hull_design_7;18,000 Ton Design;;;;;;;;;;;;;;x
### HEAVY CRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_1;60 Officers and 500 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_2;65 Officers and 550 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_3;70 Officers and 600 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_4;75 Officers and 650 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_5;80 Officers and 700 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_6;85 Officers and 750 Crew;;;;;;;;;;;;;;x
ITA_heavy_cruiser_crew_berthing_7;90 Officers and 800 Crew;;;;;;;;;;;;;;x
### HEAVY CRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
ITA_heavy_cruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ITA_heavy_cruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### HEAVY CRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
ITA_heavy_cruiser_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### HEAVY CRUISER DAMAGE CONTROL ###;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
ITA_heavy_cruiser_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### BATTLESHIP TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ITA_battleship_class_1;Dante Alighieri-class;;;;;;;;;;;;;;x
ITA_battleship_class_2;Conte di Cavour-class;;;;;;;;;;;;;;x
ITA_battleship_class_3;Andrea Doria-class;;;;;;;;;;;;;;x
ITA_battleship_class_4;Caracciolo-class;;;;;;;;;;;;;;x
ITA_battleship_class_5;Littorio-class;;;;;;;;;;;;;;x
ITA_battleship_class_6;UP 41-class;;;;;;;;;;;;;;x
### BATTLESHIP MAIN ARMAMENT ###;;;;;;;;;;;;;;x
ITA_battleship_main_armament_1;12inch/46 Guns;;;;;;;;;;;;;;x
ITA_battleship_main_armament_2;320mm L/44.6('34);;;;;;;;;;;;;;x
ITA_battleship_main_armament_3;320mm L/44.6('36);;;;;;;;;;;;;;x
ITA_battleship_main_armament_4;381mm L/40 Modello 1914;;;;;;;;;;;;;;x
ITA_battleship_main_armament_5;381mm L/50 Modello 1934;;;;;;;;;;;;;;x
ITA_battleship_main_armament_6;381mm L/55 Modello 1936;;;;;;;;;;;;;;x
ITA_battleship_main_armament_7;400mm L/60 Modello 1939;;;;;;;;;;;;;;x
### BATTLESHIP SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_1;22 x 1 138mm 1910 Guns;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_2;24 x 1 138mm 1910 Guns;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_3;9 x 152mm in 3 Triple DP Turrets;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_4;12 x 152mm in 4 Triple DP Turrets;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_5;12 x 170mm in 4 Triple DP Turrets;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_6;12 x 180mm in 3 Quad DP Turrets;;;;;;;;;;;;;;x
ITA_battleship_secondary_armament_7;12 x 200mm in 3 Quad DP Turrets;;;;;;;;;;;;;;x
### BATTLESHIP ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ITA_battleship_anti_air_guns_1;76/40 Modello 1917;;;;;;;;;;;;;;x
ITA_battleship_anti_air_guns_2;40/39 Autocannon;;;;;;;;;;;;;;x
ITA_battleship_anti_air_guns_3;90/50 Modello 1939;;;;;;;;;;;;;;x
ITA_battleship_anti_air_guns_4;37/54 Autocannon;;;;;;;;;;;;;;x
### BATTLESHIP PROPULSION ###;;;;;;;;;;;;;;x
ITA_battleship_propulsion_1;90,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_2;100,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_3;110,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_4;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_5;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_6;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_battleship_propulsion_7;130,000shp Boilers;;;;;;;;;;;;;;x
### BATTLESHIP ARMOR ###;;;;;;;;;;;;;;x
ITA_battleship_armor_1;12in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_2;12.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_3;14in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_4;15in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_5;16in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_6;18in. Belt Armor;;;;;;;;;;;;;;x
ITA_battleship_armor_6;20in. Belt Armor;;;;;;;;;;;;;;x
### BATTLESHIP HULL DESIGN ###;;;;;;;;;;;;;;x
ITA_battleship_hull_design_1;30,000 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_2;35,000 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_3;40,000 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_4;50,000 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_5;60,500 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_6;70,000 Ton Design;;;;;;;;;;;;;;x
ITA_battleship_hull_design_7;80,000 Ton Design;;;;;;;;;;;;;;x
### BATTLESHIP CREW BERTHING ###;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_1;250 Officers and 900 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_2;275 Officers and 1000 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_3;300 Officers and 1250 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_4;350 Officers and 1500 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_5;400 Officers and 1750 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_6;450 Officers and 2000 Crew;;;;;;;;;;;;;;x
ITA_battleship_crew_berthing_7;500 Officers and 2200 Crew;;;;;;;;;;;;;;x
### BATTLESHIP FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_battleship_fire_control_systems_1;Basic Gun Sights;;;;;;;;;;;;;;x
ITA_battleship_fire_control_systems_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ITA_battleship_fire_control_systems_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### BATTLESHIP ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_battleship_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
ITA_battleship_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
ITA_battleship_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### BATTLESHIP DAMAGE CONTROL ###;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_1;15% Efficiency;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_2;30% Efficiency;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_3;45% Efficiency;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_4;60% Efficiency;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_5;75% Efficiency;;;;;;;;;;;;;;x
ITA_battleship_damage_control_system_6;90% Efficiency;;;;;;;;;;;;;;x
### CAPITAL SHIP SURFACE SEARCH RADAR ###;;;;;;;;;;;;;;x
ITA_capital_ship_surface_search_radar_1;FuMO 11;;;;;;;;;;;;;;x
ITA_capital_ship_surface_search_radar_2;FuMO 21;;;;;;;;;;;;;;x
ITA_capital_ship_surface_search_radar_3;FuMO 25;;;;;;;;;;;;;;x
### CAPITAL SHIP AIR SEARCH RADAR ###;;;;;;;;;;;;;;x
ITA_capital_ship_air_search_radar_1;FuMO 29;;;;;;;;;;;;;;x
ITA_capital_ship_air_search_radar_2;FuMO 63K;;;;;;;;;;;;;;x
ITA_capital_ship_air_search_radar_3;ZW 3cm;;;;;;;;;;;;;;x
### CAPITAL SHIP FIRE CONTROL RADAR ###;;;;;;;;;;;;;;x
ITA_capital_ship_fire_control_radar_1;FuMO 231;;;;;;;;;;;;;;x
ITA_capital_ship_fire_control_radar_2;FuMO 232;;;;;;;;;;;;;;x
ITA_capital_ship_fire_control_radar_3;FuMO 255;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### BATTLECRUISER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ITA_battlecruiser_class_0;Bologna-Class;;;;;;;;;;;;;;x
ITA_battlecruiser_class_1;Venizia-Class;;;;;;;;;;;;;;x
ITA_battlecruiser_class_2;Taranto-Class;;;;;;;;;;;;;;x
ITA_battlecruiser_class_3;Napoli-Class;;;;;;;;;;;;;;x
### BATTLECRUISER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
ITA_battlecruiser_main_armament_1;8 x 340mm/45 Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_main_armament_2;12 x 340mm Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_main_armament_3;8 x 330mm Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_main_armament_4;;;;;;;;;;;;;;;x
### BATTLECRUISER SECONDARY ARMAMENT	 ###;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_1;24 x 138.6mm;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_2;3 x Quad and 2 Double 130mm/45 DP Turrets;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_3;5 x Triple 120mm DP Turrets;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_4;7 x Double 130mm DP Turrets;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_5;10 x Double 140mm DP Turrets;;;;;;;;;;;;;;x
ITA_battlecruiser_secondary_armament_6;12 x Double 130mm DP Turrets;;;;;;;;;;;;;;x
### BATTLECRUISER ANTI-AIRCRAFT GUNS ###;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_aircraft_guns_1;16 x 37 mm AA Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_aircraft_guns_2;32 x 37 mm AA Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_aircraft_guns_3;44 x 40 mm AA Guns;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_aircraft_guns_4;50 x 40 mm AA Guns;;;;;;;;;;;;;;x
### BATTLECRUISER PROPULSION ###;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_1;80,000shp Boilers;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_2;90,000shp Boilers;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_3;100,000shp Boilers;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_4;110,000shp Boilers;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_5;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_battlecruiser_propulsion_6;130,000shp Boilers;;;;;;;;;;;;;;x
### BATTLECRUISER ARMOR ###;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_1;12in. Belt Armor;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_2;12.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_3;14in. Belt Armor;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_4;15in. Belt Armor;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_5;16in. Belt Armor;;;;;;;;;;;;;;x
ITA_battlecruiser_armor_6;18in. Belt Armor;;;;;;;;;;;;;;x
### BATTLECRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_1;30,000 Ton Design;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_2;35,000 Ton Design;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_3;40,000 Ton Design;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_4;45,000 Ton Design;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_5;50,000 Ton Design;;;;;;;;;;;;;;x
ITA_battlecruiser_hull_design_6;55,000 Ton Design;;;;;;;;;;;;;;x
### BATTLECRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_1;200 Officers and 700 Crew;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_2;225 Officers and 800 Crew;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_3;250 Officers and 1000 Crew;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_4;300 Officers and 1300 Crew;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_5;350 Officers and 1500 Crew;;;;;;;;;;;;;;x
ITA_battlecruiser_crew_berthing_6;400 Officers and 1700 Crew;;;;;;;;;;;;;;x
### BATTLECRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_battlecruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
ITA_battlecruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
ITA_battlecruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### BATTLECRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
ITA_battlecruiser_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### BATTLECRUISER DAMAGE CONTROL SYSTEMS	 ###;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_1;15% Efficiency;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_2;30% Efficiency;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_3;45% Efficiency;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_4;60% Efficiency;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_5;75% Efficiency;;;;;;;;;;;;;;x
ITA_battlecruiser_damage_control_system_6;90% Efficiency;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### FLEET CARRIER CLASS ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_0;Rota-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_1;Sparviero-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_2;Aquila-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_3;Gagnotto-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_4;Bonfiglietti-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_5;Galati-Class;;;;;;;;;;;;;;x
ITA_fleet_carrier_class_6;Campioni-Class;;;;;;;;;;;;;;x
### CARRIER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
ITA_aircraft_carrier_anti_air_guns_1;16 x 37 mm AA Guns;;;;;;;;;;;;;;x
ITA_aircraft_carrier_anti_air_guns_2;32 x 37 mm AA Guns;;;;;;;;;;;;;;x
ITA_aircraft_carrier_anti_air_guns_3;44 x 40 mm AA Guns;;;;;;;;;;;;;;x
ITA_aircraft_carrier_anti_air_guns_4;50 x 40 mm AA Guns;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER PROPULSION ###;;;;;;;;;;;;;;x
ITA_aircraft_carrier_propulsion_1;90,000shp Boilers;;;;;;;;;;;;;;x
ITA_aircraft_carrier_propulsion_2;100,000shp Boilers;;;;;;;;;;;;;;x
ITA_aircraft_carrier_propulsion_3;110,000shp Boilers;;;;;;;;;;;;;;x
ITA_aircraft_carrier_propulsion_4;120,000shp Boilers;;;;;;;;;;;;;;x
ITA_aircraft_carrier_propulsion_5;130,000shp Boilers;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER ARMOR ###;;;;;;;;;;;;;;x
ITA_aircraft_carrier_armor_1;2in. Belt Armor;;;;;;;;;;;;;;x
ITA_aircraft_carrier_armor_2;2.5in. Belt Armor;;;;;;;;;;;;;;x
ITA_aircraft_carrier_armor_3;3in. Belt Armor;;;;;;;;;;;;;;x
ITA_aircraft_carrier_armor_4;3.5 Belt Armor;;;;;;;;;;;;;;x
ITA_aircraft_carrier_armor_5;4in. Belt Armor;;;;;;;;;;;;;;x
### AIRCRAFT CARRIER HANGAR DECK DESIGN	 ###;;;;;;;;;;;;;;x
ITA_aircraft_carrier_hangar_deck_design_1;60 Aircraft;;;;;;;;;;;;;;x
